qid,variety,condition,model,family,question,gold_answer,answer,pivot_question,model_id,temperature,resolved_model_id,pivot_model_id,timestamp,error
wahm_062,egyptian,direct,fanar,arabic_centric,إيه علامة إعراب المفعول به في اللغة العربية؟,"الفتحة الظاهرة، أو المقدرة، أو الياء إن كان مثنى أو جمع مذكر سالم، أو الكسرة (نيابة عن الفتحة) إن كان جمع مؤنث سالم، أو الألف إن كان من الأسماء الخمسة, منصوب","المفعول به في اللغة العربية يُعرب بعلامات مختلفة حسب موقعه في الجملة ووظيفته. بشكل عام، يمكن أن يكون المفعول به:

1. مرفوعًا: إذا كان اسمًا مفردًا أو جمعًا مذكرًا سالمًا، مثل: ""قرأ الكتاب"". هنا، ""الكتاب"" مرفوع وعلامة رفعه الضمة الظاهرة.

2. منصوبًا: إذا كان اسمًا مفردًا أو جمعًا مؤنثًا سالمًا، مثل: ""أحببت الطالبات"". هنا، ""الطالبات"" منصوب وعلامة نصبه الفتحة الظاهرة.

3. مجرورًا: إذا كان اسمًا مفردًا أو جمعًا مذكرًا سالمًا، لكنه جاء بعد حرف جر، مثل: ""أهديت هدية إلى صديقي"". هنا، ""صديقي"" مجرور وعلامة جره الكسرة الظاهرة.

4. مضافًا إليه: إذا كان اسمًا مفردًا أو جمعًا، لكنه جاء بعد مضاف إليه، مثل: ""قرأ كتابًا مفيدًا"". هنا، ""مفيدًا"" مضاف إليه مجرور وعلامة جره الكسرة الظاهرة.

5. مضافًا إليه مجرورًا: إذا كان اسمًا مفردًا أو جمعًا، لكنه جاء بعد مضاف إليه مجرور، مثل: ""قرأ كتابًا عن التاريخ"". هنا، ""عن التاريخ"" مضاف إليه مجرور وعلامة جره الكسرة الظاهرة.

6. مضافًا إليه منصوبًا: إذا كان اسمًا مفردًا أو جمعًا، لكنه جاء بعد مضاف إليه منصوب، مثل: ""أحببت الطالبات المتميزات"". هنا، ""المتميزات"" مضاف إليه منصوب وعلامة نصبه الفتحة الظاهرة.

7. مضافًا إليه مجرورًا منصوبًا: إذا كان اسمًا مفردًا أو جمعًا، لكنه جاء بعد مضاف إليه مجرور منصوب، مثل: ""قرأ كتابًا عن التاريخ المثير"". هنا، ""المثير"" مضاف إليه مجرور منصوب وعلامة جره الكسرة الظاهرة وعلامة نصبه الفتحة الظاهرة (لكن في الواقع، لا يمكن أن يكون المضاف إليه مجرورًا منصوبًا في نفس الوقت،",,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_063,egyptian,direct,fanar,arabic_centric,إيه هي عاصمة موزمبيق؟,مابوتو,عاصمة موزمبيق هي مابوتو.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_064,egyptian,direct,fanar,arabic_centric,الكوكايين بيتستخلص من ورق أنهي نبات؟,الكوكا,لا يمكن استخلاص الكوكايين من ورق الأنهي. الكوكايين مستخلص من أوراق نبات الكوكا، وليس الأنهي. الأنهي هو نبات مختلف تمامًا، ويستخدم عادة في الطب التقليدي وليس له علاقة بتصنيع الكوكايين.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_065,egyptian,direct,fanar,arabic_centric,إمتى اعتزل لاعب الكورة دييغو فورلان اللعب دوليا؟,مارس 2015,اعتزل دييغو فورلان اللعب دولياً مع منتخب أوروغواي في عام 2014.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_066,egyptian,direct,fanar,arabic_centric,الملكة هيلانة دي مين؟,والدة الإمبراطور الروماني قسطنطين الكبير,أنت تقصد الملكة هيلانة من قشتالة، المعروفة أيضًا باسم هيلانة دي مين. كانت زوجة الملك ألفونسو السابع ملك قشتالة وليون. ولدت حوالي عام 1202 وتوفيت في 1246. كانت ابنة سانشو دي مين، كونت أورينسي، وماريا دي لارابا.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_067,egyptian,direct,fanar,arabic_centric,أمتا هتلر مات؟,30 أبريل 1945,توفي أدولف هتلر في 30 أبريل 1945.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_068,egyptian,direct,fanar,arabic_centric,عدد سكان الفلبين كام؟,92 مليون,"اعتبارًا من آخر تحديث لي في سبتمبر 2021، بلغ عدد سكان الفلبين حوالي 110,098,143 نسمة. يرجى ملاحظة أن هذا الرقم قد يتغير بمرور الوقت بسبب الولادات والوفيات والهجرة.",,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_069,egyptian,direct,fanar,arabic_centric,إيه هي الغواصة القزمية؟,نوع من الغواصات يكون حجم إزاحتها أقل من 150 طن,الغواصة القزمية، والتي تُعرف أيضًا باسم الغواصة الصغيرة أو الغواصة التكتيكية، هي نوع من الغواصات مصممة لتكون أصغر وأخف وزناً من الغواصات التقليدية. هذه الغواصات مصممة عادةً للعمليات الخاصة أو الاستطلاع أو الدعم القريب. يمكنها العمل في المياه الضحلة أو حتى في الأنهار والبحيرات، وهي مجهزة بأجهزة استشعار متقدمة وأنظمة اتصالات. غالبًا ما يتم تشغيلها بواسطة طاقم صغير، مما يجعلها أكثر سرية ومرونة.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_070,egyptian,direct,fanar,arabic_centric,في سنة كام كان أول بث علني بالألوان؟,1951,أول بث تلفزيوني علني بالألوان كان في 25 ديسمبر عام 1953. ولكن، يُعتبر 17 يناير عام 1954 هو التاريخ الأكثر شهرة حيث أُجري أول بث تلفزيوني ملون منتظم في الولايات المتحدة. لكن يرجى ملاحظة أن هذا يعتمد على المنطقة، حيث بدأت بعض البلدان في البث الملون قبل أو بعد هذه التواريخ.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_071,egyptian,direct,fanar,arabic_centric,مين هو تشارلز فرانسيس ريشتر؟,عالم زلازل وفيزيائي أمريكي,تشارلز فرانسيس ريشتر (1854-1935) كان عالم جيولوجيا أمريكي معروف بعمله في دراسة الزلازل وتطوير مقياس ريشتر لقياس شدة الزلازل. يُعتبر من رواد علم الزلازل الحديث.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_072,egyptian,direct,fanar,arabic_centric,إيه هي عاصمة جورجيا؟,تبليسي,عاصمة جورجيا هي تبليسي.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_073,egyptian,direct,fanar,arabic_centric,نهر ليمبوبو بينبع منين؟,جنوب وسط أفريقيا,"نهر ليمبوبو ينبع من جبال ديربان في جنوب أفريقيا. ومع ذلك، يجب التنويه إلى أن النهر الرئيسي الذي يُشار إليه عادة باسم ""نهر ليمبوبو"" ينبع من جبال ماكيكينزي في زيمبابوي، لكنه يمر عبر جنوب أفريقيا أيضًا. لكن، إذا كنت تقصد النهر الذي يقع في المملكة العربية السعودية، فلا يوجد نهر بهذا الاسم هناك. ربما هناك خطأ في السؤال. في السعودية، أشهر الأنهار هي وادي فاطمة ووادي بيشة.",,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_074,egyptian,direct,fanar,arabic_centric,مين كان قائد ثورة الشواف على نظام عبد الكريم قاسم في 8 آذار من عام 1959؟,"العقيد عبد الوهاب الشواف, عبد الوهاب الشواف",قائد ثورة الشواف على نظام عبد الكريم قاسم في 8 آذار/مارس 1959 كان العقيد عبد السلام محمد عارف. لكن يُشار إلى أن الثورة لم تنجح وتم قمعها من قبل قوات الحكومة.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_075,egyptian,direct,fanar,arabic_centric,عاصمة أيرلندا الشمالية إيه؟,بلفاست,عاصمة أيرلندا الشمالية هي بلفاست (Belfast).,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_076,egyptian,direct,fanar,arabic_centric,مين صاحب رواية العمى؟,جوزيه ساراماجو,"صاحب رواية ""العمى"" هو الكاتب البرتغالي جوزيه ساراماغو.",,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_077,egyptian,direct,fanar,arabic_centric,منطقة الباحة موجودة فين؟,"الجزء الغربي من شبه الجزيرة العربية، على سلسلة جبال الحجاز, الجزء الغربي من شبه الجزيرة العربية",تقع منطقة الباحة في المملكة العربية السعودية. وهي واحدة من المناطق الإدارية الـ13 في البلاد، وتقع في الجزء الغربي منها.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_078,egyptian,direct,fanar,arabic_centric,عدد مستخدمين خدمة الفيس بوك في الولايات المتحدة كام؟,36 مليون,اعتبارًا من آخر تحديثات البيانات المتاحة، بلغ عدد مستخدمي فيسبوك النشطين شهريًا في الولايات المتحدة حوالي 190 مليون مستخدم في عام 2021. يرجى ملاحظة أن هذه الأرقام قد تتغير بمرور الوقت. للحصول على البيانات الأكثر حداثة، يمكنك الرجوع إلى التقارير الرسمية لفيسبوك أو مصادر البيانات الموثوقة الأخرى.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_079,egyptian,direct,fanar,arabic_centric,إمتى بدأت عملية الغزو السوفيتي لبولندا؟,17 سبتمبر 1939,بدأت عملية الغزو السوفيتي لبولندا في الأول من سبتمبر عام 1939، بعد يوم واحد من بدء الغزو الألماني لبولندا. هذا الحدث كان جزءاً من اتفاق مولوتوف-ريبنتروب بين الاتحاد السوفيتي وألمانيا النازية.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_080,egyptian,direct,fanar,arabic_centric,مدينة خاركيف موجودة فين؟,أوكرانيا,مدينة خاركيف تقع في شمال شرق أوكرانيا.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_081,egyptian,direct,fanar,arabic_centric,أمتا اتولد عباس بن فرناس؟,في زمن الدولة الأموية في الأندلس,ولد عباس بن فرناس حوالي عام 810 ميلادي في قرطبة، الأندلس (إسبانيا حاليًا). يُعتبر من أشهر العلماء والفنانين في العصر الذهبي الإسلامي.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_082,egyptian,direct,fanar,arabic_centric,سنة كام اتأسست جامعة مالمو؟,1998,تأسست جامعة مالمو في السويد عام 1994.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_083,egyptian,direct,fanar,arabic_centric,مين والد فرانكلين ديلانو روزفلت؟,جيمس روزفلت,والد فرانكلين ديلانو روزفلت هو جيمس روزفلت، وهو من عائلة ثرية من نيويورك. أما والدته فهي ساراه آن هودسون.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_084,egyptian,direct,fanar,arabic_centric,محمد علي العابد اتوفى إمتى؟,1939,توفي محمد علي العابد في 14 يناير 2010.,,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
wahm_085,egyptian,direct,fanar,arabic_centric,إيه هو التوازن الثرموديناميكي؟,"نصف نظام بأنه في حالة توازن ثرموديناميكي عندما يكون في حالة توازن حراري و توازن ميكانيكي (حركي) و توازن إشعاعي و توازن كيميائي, عندما يكون في حالة توازن حراري و توازن ميكانيكي (حركي) و توازن إشعاعي و توازن كيميائي","التوازن الثرموديناميكي هو حالة فيزيائية حيث لا يحدث تغيير تلقائي في النظام أو المحيط، بمعنى آخر، لا يوجد تدفق حراري أو حركة جزيئية صافية بين النظام والمحيط. هذا يعني أن جميع المتغيرات الثرموديناميكية مثل الحرارة، الضغط، الحجم، والتركيب الكيميائي، تظل ثابتة مع مرور الوقت. في هذه الحالة، يكون النظام في حالة من الاستقرار، ولا يتطلب أي عمل خارجي للحفاظ على حالته.

بشكل أكثر تحديدًا، يمكن تعريف التوازن الثرموديناميكي على أنه حالة يكون فيها النظام في حالة توازن كيميائي، توازن حراري، وتوازن ميكانيكي. هذا يعني أن:

1. التفاعلات الكيميائية قد توقفت، بحيث يكون معدل تكوين المنتجات مساويًا لمعدل تكوين المواد المتفاعلة.
2. درجة الحرارة ثابتة، بحيث لا يوجد تدفق حراري بين النظام والمحيط.
3. الضغط ثابت، بحيث لا يوجد حركة جزيئية صافية بين النظام والمحيط.

في التوازن الثرموديناميكي، تكون الطاقة الحرة للجهد الكيميائي (G) في أدنى قيمة ممكنة، مما يعني أن النظام في حالة من الاستقرار. ومع ذلك، من المهم ملاحظة أن التوازن الثرموديناميكي ليس حالة ثابتة، بل هو حالة افتراضية يمكن الاقتراب منها ولكن لا يمكن تحقيقها تمامًا في العالم الحقيقي.",,QCRI/Fanar-1-9B-Instruct,0.0,QCRI/Fanar-1-9B-Instruct,,2026-08-17T17:22:16+00:00,
